Start_Time,End_Time,Duration,Area,x_RRmax,y_RRmax,BDL_RRmax,LKS_RRmax,RRmax,RRmean,V3_RRmax,V3_MIN,V3_AVG,V3_MAX,V4_RRmax,V4_MIN,V4_AVG,V4_MAX
202006260950,202006261150,2,213,734,674,Brandenburg,Dahme-Spreewald,88.7,39.2,5,1,3.2,5,13,5,9.0,13
202006261050,202006261250,2,125,761,661,Brandenburg,Spree-Neiße,87.8,46.3,5,2,4.7,7,13,7,12.0,16
202006261250,202006261350,1,23,635,744,Brandenburg,Havelland,38.1,26.8,4,4,4.5,6,12,11,12.6,16
202006261550,202006261650,1,11,701,765,Brandenburg,Barnim,28.7,23.8,5,5,5.6,7,16,16,17.9,22
202006281150,202006281250,1,47,677,690,Brandenburg,Teltow-Fläming,27.5,21.4,2,1,2.6,6,5,4,7.2,12
202006291350,202006291450,1,16,674,762,Brandenburg,Oberhavel,33.5,25.1,2,2,2.8,5,8,8,8.9,11
202006291250,202006291450,2,38,673,748,Berlin,Berlin,59.6,35.5,5,4,5.8,8,13,11,13.9,17
202007011950,202007012350,4,19,768,671,Brandenburg,Spree-Neiße,43.0,35.0,9,7,8.4,9,19,15,18.9,22
202007191150,202007191350,2,22,785,636,Brandenburg,Spree-Neiße,50.9,38.2,5,4,4.6,6,12,11,12.2,14
202007191250,202007191450,2,13,706,847,Brandenburg,Uckermark,41.9,33.5,7,6,7.0,9,17,15,16.9,19
202007191450,202007191550,1,22,740,708,Brandenburg,Oder-Spree,53.0,32.4,7,5,8.0,11,15,12,16.4,21
202007191350,202007191550,2,18,739,631,Brandenburg,Oberspreewald-Lausitz,38.1,28.9,4,4,4.6,6,10,9,10.6,13
202007191350,202007191550,2,11,756,707,Brandenburg,Oder-Spree,40.3,31.8,3,3,3.3,4,9,8,9.2,11
202007191550,202007191650,1,9,702,629,Brandenburg,Elbe-Elster,39.2,28.6,2,2,2.2,3,6,5,5.9,7
202007191650,202007191750,1,11,714,647,Brandenburg,Dahme-Spreewald,32.1,26.8,3,3,3.0,3,9,8,8.5,9
202007191550,202007191750,2,16,701,654,Brandenburg,Dahme-Spreewald,35.3,30.0,5,3,4.3,5,14,8,11.2,14
202007191750,202007191850,1,25,713,830,Brandenburg,Uckermark,45.5,31.5,5,4,5.4,9,12,11,12.6,17
202007191450,202007191850,4,81,731,754,Brandenburg,Märkisch-Oderland,57.4,40.3,5,4,5.4,8,11,10,12.3,16
202007200950,202007201050,1,29,750,731,Brandenburg,Märkisch-Oderland,52.7,30.1,9,8,9.2,11,16,15,16.6,18
202007201250,202007201350,1,26,770,668,Brandenburg,Spree-Neiße,31.4,24.1,6,4,5.5,9,16,13,14.7,19
202007201250,202007201350,1,68,780,686,Brandenburg,Oder-Spree,38.1,26.9,15,5,8.8,18,24,14,17.9,27
202008091250,202008091350,1,9,743,721,Brandenburg,Oder-Spree,38.3,29.8,1,1,1.0,1,5,5,5.0,5
202008091350,202008091450,1,25,737,682,Brandenburg,Dahme-Spreewald,42.1,27.9,1,1,1.0,1,5,4,4.6,5
202008091450,202008091550,1,21,625,784,Brandenburg,Ostprignitz-Ruppin,40.6,29.3,1,1,1.1,2,7,6,6.3,7
202008091450,202008091550,1,10,648,803,Brandenburg,Ostprignitz-Ruppin,34.3,28.0,1,1,1.0,1,6,5,5.6,6
202008091450,202008091550,1,244,678,813,Brandenburg,Uckermark,61.2,31.6,0,0,0.0,0,2,1,1.6,3
202008091350,202008091550,2,51,709,838,Brandenburg,Uckermark,63.7,41.3,0,0,0.2,1,2,2,3.4,7
202008091550,202008091650,1,12,659,667,Brandenburg,Teltow-Fläming,30.8,27.1,1,0,0.9,1,4,3,4.3,6
202008091650,202008091750,1,11,639,739,Brandenburg,Havelland,40.0,26.8,3,2,2.5,3,11,10,10.5,11
202008100450,202008100550,1,11,688,673,Brandenburg,Teltow-Fläming,37.4,25.6,0,0,0.0,0,3,2,2.5,3
202008100350,202008100550,2,16,691,664,Brandenburg,Teltow-Fläming,36.2,27.5,1,1,1.0,1,5,4,5.3,6
202008100450,202008100750,3,14,709,633,Brandenburg,Elbe-Elster,38.2,32.6,0,0,0.7,1,2,2,3.3,4
202008100450,202008100850,4,65,715,644,Brandenburg,Dahme-Spreewald,51.4,38.2,1,1,1.7,3,6,4,7.1,10
202008100350,202008100950,6,141,702,674,Brandenburg,Dahme-Spreewald,64.8,40.6,1,1,2.0,3,4,4,7.2,11
202008101150,202008101250,1,11,638,755,Brandenburg,Ostprignitz-Ruppin,41.9,29.5,1,1,1.0,1,6,5,5.6,6
202008101150,202008101250,1,14,667,781,Brandenburg,Oberhavel,42.1,26.2,0,0,0.0,0,2,2,2.2,3
202008101250,202008101350,1,12,674,772,Brandenburg,Oberhavel,27.0,22.9,0,0,0.0,0,3,2,2.3,3
202008101250,202008101350,1,15,670,793,Brandenburg,Oberhavel,30.2,24.1,0,0,0.0,0,2,1,1.9,2
202008101150,202008101350,2,19,741,739,Brandenburg,Märkisch-Oderland,43.1,32.7,1,1,1.9,3,5,5,5.4,6
202008101350,202008101450,1,18,574,796,Brandenburg,Prignitz,42.1,28.3,4,3,3.4,4,13,12,13.1,14
202008101350,202008101450,1,24,648,804,Brandenburg,Ostprignitz-Ruppin,43.2,30.2,28,5,16.7,28,36,10,22.6,36
202008101250,202008101450,2,41,677,759,Brandenburg,Oberhavel,38.7,29.0,0,0,0.7,2,4,3,4.2,6
202008101450,202008101550,1,67,566,786,Brandenburg,Prignitz,50.8,29.4,4,2,3.4,5,15,9,13.0,16
202008101350,202008101550,2,14,670,732,Berlin,Berlin,45.2,32.5,2,2,4.4,9,5,5,8.4,13
202008101350,202008101550,2,9,571,791,Brandenburg,Prignitz,35.1,27.9,4,3,3.9,4,15,12,14.1,15
202008101350,202008101550,2,96,615,806,Brandenburg,Ostprignitz-Ruppin,56.6,35.9,2,1,2.0,3,9,7,8.9,11
202008101550,202008101650,1,12,719,804,Brandenburg,Uckermark,41.2,28.9,5,4,5.0,6,7,6,7.3,8
202008171550,202008171750,2,22,561,797,Brandenburg,Prignitz,34.4,26.8,4,2,3.8,6,13,9,12.4,15
202008171650,202008171850,2,17,549,795,Brandenburg,Prignitz,39.0,29.1,0,0,0.4,1,6,5,6.5,7
202008180150,202008180350,2,9,617,695,Brandenburg,Potsdam-Mittelmark,35.9,31.2,4,3,3.3,4,9,7,7.9,9
202008180150,202008180350,2,17,613,707,Brandenburg,Potsdam-Mittelmark,36.1,32.8,3,1,2.9,4,7,5,7.6,11
202008181050,202008181150,1,19,708,812,Brandenburg,Uckermark,48.4,31.6,2,1,1.8,2,4,3,4.3,6
202008181050,202008181250,2,33,707,828,Brandenburg,Uckermark,58.0,37.1,1,1,2.5,5,5,3,7.9,15
202008181650,202008181750,1,15,713,688,Brandenburg,Dahme-Spreewald,47.8,34.6,5,4,5.5,7,10,9,10.5,12
202008181750,202008181850,1,13,587,821,Brandenburg,Prignitz,27.8,22.9,3,2,4.0,6,9,7,11.0,15
202008181650,202008181850,2,22,640,765,Brandenburg,Ostprignitz-Ruppin,60.2,38.0,0,0,0.2,1,3,2,2.9,3
202008181650,202008182050,4,17,634,773,Brandenburg,Ostprignitz-Ruppin,61.0,44.1,0,0,0.0,0,2,1,1.9,3
202008301350,202008310750,18,596,753,662,Brandenburg,Spree-Neiße,57.9,49.5,9,6,8.5,12,19,13,17.8,27
202008311350,202008311450,1,17,776,642,Brandenburg,Spree-Neiße,47.8,30.5,42,40,42.1,43,54,52,54.2,55
202009231350,202009231450,1,14,713,605,Brandenburg,Oberspreewald-Lausitz,30.1,22.9,0,0,0.0,0,5,5,5.0,5
202009231350,202009231450,1,14,775,632,Brandenburg,Spree-Neiße,35.6,27.4,0,0,0.0,0,5,5,5.4,6
202009260850,202009261450,6,1586,718,763,Brandenburg,Märkisch-Oderland,57.1,38.0,6,3,6.8,11,9,5,10.5,15
202009260850,202009261450,6,60,711,739,Brandenburg,Märkisch-Oderland,36.6,33.6,5,4,5.4,7,8,7,8.8,10
202009260950,202009261550,6,151,695,798,Brandenburg,Uckermark,37.7,34.7,8,5,7.9,11,10,7,10.7,14
202009261050,202009261650,6,22,690,762,Brandenburg,Barnim,36.1,34.6,4,3,4.5,7,7,7,7.6,10
202009261050,202009261650,6,31,676,766,Brandenburg,Oberhavel,36.1,34.8,11,7,10.2,13,15,10,13.5,17
202010131950,202010141350,18,4023,755,630,Brandenburg,Spree-Neiße,106.1,60.6,4,3,6.6,11,10,7,13.8,25
202105021550,202105030350,12,37,719,775,Brandenburg,Barnim,51.3,47.4,3,3,3.4,4,7,5,6.5,8
202106021350,202106021550,2,15,714,646,Brandenburg,Elbe-Elster,55.5,36.7,10,10,10.5,11,21,20,21.4,23
202106061150,202106061250,1,26,610,680,Brandenburg,Potsdam-Mittelmark,44.8,29.8,2,2,2.5,4,9,8,8.8,11
202106061450,202106061650,2,13,607,745,Brandenburg,Havelland,42.1,36.3,3,3,3.0,3,9,9,9.3,10
202106100850,202106100950,1,12,709,602,Brandenburg,Elbe-Elster,32.0,24.6,3,1,2.3,4,7,5,6.5,10
202106100850,202106100950,1,19,734,625,Brandenburg,Oberspreewald-Lausitz,28.9,22.6,2,2,2.0,2,8,8,8.4,10
202106191550,202106191650,1,34,723,604,Brandenburg,Oberspreewald-Lausitz,51.2,30.1,1,0,0.8,2,4,3,3.5,6
202106191550,202106191650,1,44,666,667,Brandenburg,Teltow-Fläming,52.2,36.3,0,0,0.3,1,3,2,2.7,4
202106191550,202106191650,1,30,706,794,Brandenburg,Barnim,42.8,29.1,1,1,1.0,1,4,3,3.4,4
202106191650,202106191750,1,64,714,666,Brandenburg,Dahme-Spreewald,78.5,41.6,1,0,1.1,2,4,3,4.3,6
202106191550,202106191750,2,22,703,651,Brandenburg,Dahme-Spreewald,35.2,29.7,1,1,1.0,1,5,5,5.5,6
202106191550,202106191750,2,30,698,825,Brandenburg,Uckermark,48.9,33.8,1,1,1.0,2,4,3,3.9,5
202106191450,202106191750,3,35,660,681,Brandenburg,Teltow-Fläming,61.0,42.9,1,1,1.3,2,3,3,3.7,5
202106191850,202106191950,1,56,677,793,Brandenburg,Oberhavel,42.9,27.6,2,1,1.7,3,6,4,5.4,8
202106210150,202106210350,2,9,604,774,Brandenburg,Ostprignitz-Ruppin,31.5,30.2,0,0,0.0,0,3,3,3.0,3
202106210150,202106210350,2,14,602,781,Brandenburg,Prignitz,32.0,29.4,0,0,0.0,0,3,3,3.1,4
202106291150,202106291250,1,20,644,805,Brandenburg,Ostprignitz-Ruppin,36.1,27.4,1,1,1.1,2,4,3,4.0,5
202106291250,202106291450,2,14,752,688,Brandenburg,Oder-Spree,36.3,30.1,2,1,1.4,2,4,3,3.4,5
202106291250,202106291450,2,32,743,697,Brandenburg,Oder-Spree,49.7,35.2,2,2,2.0,2,4,4,4.2,5
202106291350,202106291550,2,100,582,822,Brandenburg,Prignitz,45.8,31.5,3,3,3.9,5,9,7,10.1,12
202106291550,202106291650,1,14,733,620,Brandenburg,Oberspreewald-Lausitz,31.4,23.5,3,2,3.6,8,7,5,7.8,14
202106291550,202106291650,1,24,704,744,Brandenburg,Barnim,31.9,25.9,1,1,1.1,2,3,2,2.9,4
202106291650,202106291750,1,63,670,761,Brandenburg,Oberhavel,35.5,25.5,1,0,0.5,1,2,1,1.9,3
202106291650,202106291750,1,20,683,771,Brandenburg,Oberhavel,26.8,21.8,1,0,0.9,1,3,2,3.0,5
202106291650,202106291750,1,19,667,774,Brandenburg,Oberhavel,27.3,22.5,2,1,1.4,2,4,3,4.0,5
202106291450,202106291750,3,65,765,697,Brandenburg,Oder-Spree,63.6,42.6,2,1,1.3,2,4,2,3.2,5
202106291750,202106291850,1,12,658,783,Brandenburg,Oberhavel,24.8,22.4,1,1,1.3,2,3,2,3.1,4
202106300150,202106300750,6,18,740,621,Brandenburg,Oberspreewald-Lausitz,39.3,34.6,6,4,5.2,7,12,8,10.1,13
202106292350,202106300850,9,3579,721,622,Brandenburg,Oberspreewald-Lausitz,93.7,51.1,10,1,4.9,17,18,3,10.0,40
202106300350,202106301250,9,153,632,676,Brandenburg,Potsdam-Mittelmark,44.8,40.7,2,1,2.2,3,6,4,5.6,9
202106300350,202106301250,9,121,614,747,Brandenburg,Havelland,52.1,45.6,2,1,2.9,5,6,3,8.1,15
202106300450,202106301350,9,50,701,696,Brandenburg,Dahme-Spreewald,47.5,42.8,1,1,1.1,3,3,2,2.4,5
202106300150,202106301350,12,132,665,695,Brandenburg,Teltow-Fläming,51.4,44.6,1,0,0.9,2,3,1,2.6,6
202106291350,202106301350,24,478,669,715,Brandenburg,Potsdam-Mittelmark,87.4,62.4,1,0,0.7,2,2,0,1.8,4
202106291350,202106301350,24,162,722,721,Brandenburg,Oder-Spree,75.1,57.2,1,0,1.1,5,3,1,2.8,8
202106300250,202106301450,12,92,649,681,Brandenburg,Potsdam-Mittelmark,51.2,46.1,1,1,1.7,2,4,3,4.3,6
202106291450,202106301450,24,86,650,717,Brandenburg,Potsdam-Mittelmark,69.6,56.0,2,1,1.3,3,3,2,3.0,7
202106300850,202107010250,18,182,599,810,Brandenburg,Prignitz,57.4,49.8,9,3,9.1,15,16,9,15.4,22
202106300950,202107010950,24,155,631,741,Brandenburg,Havelland,60.6,54.9,6,4,6.7,14,7,5,8.0,16
202106301150,202107011150,24,13430,718,815,Brandenburg,Uckermark,254.3,94.8,3,0,5.5,38,8,1,8.3,45
202107091450,202107091550,1,64,777,641,Brandenburg,Spree-Neiße,40.8,28.2,13,12,13.5,15,23,23,25.1,27
202107091550,202107091650,1,25,704,667,Brandenburg,Dahme-Spreewald,39.9,28.9,23,21,23.1,25,43,38,42.2,47
202107091550,202107091850,3,16,723,827,Brandenburg,Uckermark,42.6,36.5,29,28,29.8,33,70,66,70.4,77
202107151150,202107151250,1,42,724,756,Brandenburg,Märkisch-Oderland,70.8,38.1,11,10,11.3,13,29,27,29.8,33
202107151450,202107151550,1,60,672,808,Brandenburg,Uckermark,37.6,25.3,13,12,12.9,15,34,32,34.2,37
202107151450,202107151550,1,25,685,810,Brandenburg,Uckermark,24.0,22.2,13,11,14.0,17,36,33,37.0,40
202107151350,202107151550,2,23,684,796,Brandenburg,Uckermark,32.9,28.1,13,13,13.6,14,37,37,37.8,39
202107151450,202107151650,2,27,714,816,Brandenburg,Uckermark,44.1,33.8,17,15,16.7,19,62,52,58.3,68
202107151350,202107151650,3,14,684,819,Brandenburg,Uckermark,33.8,31.6,13,10,14.4,19,35,30,37.6,45
202107161450,202107161650,2,103,579,788,Brandenburg,Prignitz,48.0,33.7,7,7,8.1,11,23,21,25.1,31
202107161650,202107161850,2,23,724,755,Brandenburg,Märkisch-Oderland,37.4,30.2,49,14,34.9,68,70,35,56.1,92
202107171150,202107171450,3,12,721,622,Brandenburg,Oberspreewald-Lausitz,32.2,30.3,25,14,19.5,26,64,38,49.3,64
202107251250,202107251350,1,15,768,628,Brandenburg,Spree-Neiße,42.4,29.3,6,5,5.7,6,21,19,21.8,24
202107251350,202107251450,1,46,748,643,Brandenburg,Spree-Neiße,64.4,36.0,2,1,1.9,2,10,7,9.3,11
202107251350,202107251450,1,16,740,653,Brandenburg,Spree-Neiße,40.2,31.1,2,2,2.0,2,12,11,12.1,13
202107251450,202107251550,1,18,709,714,Brandenburg,Oder-Spree,39.4,26.1,2,1,1.7,2,10,9,10.2,12
202107251350,202107251550,2,151,743,678,Brandenburg,Dahme-Spreewald,59.2,39.6,3,2,3.0,4,14,11,13.9,17
202107251550,202107251650,1,37,693,735,Berlin,Berlin,39.7,27.0,2,1,2.0,3,16,10,13.9,17
202107251350,202107251650,3,45,751,624,Brandenburg,Spree-Neiße,48.9,37.9,5,4,5.5,7,20,19,21.3,26
202107251350,202107251650,3,15,715,704,Brandenburg,Dahme-Spreewald,43.3,35.1,2,2,2.0,2,12,11,12.2,13
202107251650,202107251750,1,13,633,763,Brandenburg,Ostprignitz-Ruppin,37.2,29.4,1,1,1.1,2,16,14,15.2,16
202107251550,202107251750,2,22,671,700,Brandenburg,Teltow-Fläming,41.0,28.9,2,2,2.3,3,14,12,13.6,15
202107251550,202107251750,2,10,664,741,Brandenburg,Havelland,38.4,30.9,1,1,1.0,1,13,12,12.5,14
202107251550,202107251750,2,187,627,806,Brandenburg,Ostprignitz-Ruppin,46.1,30.0,1,1,1.0,1,12,10,11.8,14
202107251350,202107251750,4,167,673,745,Berlin,Berlin,76.2,44.8,2,1,1.7,3,15,11,13.9,17
202107251750,202107251850,1,17,678,670,Brandenburg,Teltow-Fläming,34.5,26.4,5,3,4.2,5,25,18,22.4,26
202107251750,202107251850,1,17,680,680,Brandenburg,Teltow-Fläming,31.8,26.2,4,3,4.1,5,21,17,20.5,24
202107251750,202107251850,1,9,590,773,Brandenburg,Prignitz,36.1,28.4,2,1,2.3,3,13,11,13.2,14
202107251650,202107251850,2,10,623,783,Brandenburg,Ostprignitz-Ruppin,39.8,32.7,1,0,0.3,1,8,7,7.8,9
202107251750,202107251950,2,48,587,794,Brandenburg,Prignitz,48.9,35.1,1,0,1.0,3,8,6,7.9,13
202107261050,202107261150,1,12,660,724,Brandenburg,Potsdam,33.3,26.2,6,5,7.8,11,19,16,20.3,24
202107261150,202107261250,1,14,642,756,Brandenburg,Ostprignitz-Ruppin,44.4,29.5,1,1,1.2,2,15,13,14.4,16
202107261250,202107261350,1,26,628,785,Brandenburg,Ostprignitz-Ruppin,55.4,36.3,4,2,6.6,14,12,10,15.0,23
202107261250,202107261350,1,13,634,795,Brandenburg,Ostprignitz-Ruppin,48.7,32.9,10,7,10.1,13,23,19,22.7,25
202107261550,202107261650,1,40,680,820,Brandenburg,Uckermark,66.7,34.9,3,3,3.1,4,17,16,17.9,21
202107261450,202107261650,2,28,615,806,Brandenburg,Ostprignitz-Ruppin,36.8,27.7,2,1,2.0,4,9,8,9.4,12
202107261650,202107261750,1,14,711,764,Brandenburg,Barnim,42.5,28.3,3,2,2.8,3,16,13,15.0,16
202107261650,202107261750,1,50,592,775,Brandenburg,Prignitz,34.6,27.4,15,3,10.1,26,26,12,20.3,39
202107261750,202107261850,1,25,565,797,Brandenburg,Prignitz,36.9,26.7,3,2,2.5,3,10,8,9.8,12
202107261450,202107261850,4,13,615,797,Brandenburg,Ostprignitz-Ruppin,43.2,35.7,6,2,4.9,8,15,11,13.8,16
202107261750,202107261950,2,16,637,757,Brandenburg,Ostprignitz-Ruppin,48.9,35.8,1,1,2.0,5,13,12,14.2,18
202107261750,202107262050,3,19,606,785,Brandenburg,Prignitz,38.3,33.0,2,2,2.6,3,13,12,13.6,15
202108051550,202108051650,1,9,652,705,Brandenburg,Potsdam-Mittelmark,24.6,23.3,2,2,2.2,3,6,6,6.2,7
202108051550,202108051750,2,18,646,705,Brandenburg,Potsdam-Mittelmark,35.1,28.6,1,0,1.3,3,4,4,5.2,8
202108051950,202108052050,1,33,594,816,Brandenburg,Prignitz,60.1,32.4,4,3,3.6,4,11,9,10.2,11
202108221850,202108222050,2,51,721,616,Brandenburg,Oberspreewald-Lausitz,38.8,30.4,0,0,0.3,1,3,3,4.1,5
202108221850,202108222150,3,16,706,614,Brandenburg,Elbe-Elster,35.0,30.8,1,0,0.9,1,5,4,4.8,6
202108221650,202108222250,6,81,693,777,Brandenburg,Barnim,73.3,47.2,4,2,3.2,5,8,5,7.4,10
202108221750,202108231150,18,271,695,616,Brandenburg,Elbe-Elster,105.6,58.4,2,1,1.9,3,9,6,7.7,11
202108260750,202108260850,1,24,566,798,Brandenburg,Prignitz,35.7,25.9,10,7,9.3,10,20,16,18.8,21
202108262350,202108270350,4,16,584,785,Brandenburg,Prignitz,35.9,32.7,9,9,9.6,11,18,18,18.9,22
202108281150,202108301150,48,178,721,835,Brandenburg,Uckermark,87.0,68.0,8,5,8.7,12,16,11,16.6,22
202109101150,202109101250,1,19,639,742,Brandenburg,Havelland,31.0,23.9,3,3,3.1,4,13,12,13.4,15
202109101250,202109101350,1,26,664,717,Brandenburg,Potsdam,34.3,25.1,2,2,2.6,3,10,10,10.7,12
202109101250,202109101350,1,24,697,730,Berlin,Berlin,41.3,27.7,1,1,1.2,2,6,6,6.9,8
202109101350,202109101450,1,14,744,639,Brandenburg,Spree-Neiße,32.2,26.0,3,3,3.1,4,12,12,13.5,16
202109101450,202109101650,2,13,740,625,Brandenburg,Oberspreewald-Lausitz,36.2,29.0,2,2,2.1,3,10,9,9.8,11
202109111250,202109111350,1,14,746,742,Brandenburg,Märkisch-Oderland,40.6,29.9,5,3,4.5,6,16,13,14.8,16
202109111150,202109111450,3,37,681,672,Brandenburg,Teltow-Fläming,40.6,33.0,3,3,3.7,4,16,16,17.8,20
202111040750,202111041950,12,196,651,690,Brandenburg,Potsdam-Mittelmark,51.5,45.4,2,1,1.8,3,4,2,3.8,5
202111040850,202111050250,18,2540,654,750,Brandenburg,Havelland,63.7,50.8,2,1,3.1,15,5,2,6.3,21
202111040950,202111050350,18,158,624,769,Brandenburg,Ostprignitz-Ruppin,58.8,52.2,3,3,3.7,5,7,7,7.8,10
202205201950,202205202150,2,19,741,626,Brandenburg,Oberspreewald-Lausitz,34.8,26.8,5,3,3.8,5,7,5,6.2,8
202206061650,202206061750,1,61,737,766,Brandenburg,Märkisch-Oderland,44.2,27.5,16,11,16.1,20,22,16,23.0,29
202206192350,202206200850,9,29,718,675,Brandenburg,Dahme-Spreewald,45.4,41.3,1,1,1.7,2,6,6,6.6,7
202206192150,202206200950,12,919,698,648,Brandenburg,Dahme-Spreewald,73.6,48.6,1,0,1.0,2,4,3,4.9,8
202206200150,202206201050,9,51,773,670,Brandenburg,Spree-Neiße,51.1,43.6,1,0,0.9,1,6,5,5.6,7
202206242150,202206250050,3,19,772,658,Brandenburg,Spree-Neiße,32.0,28.6,8,5,6.7,9,14,11,13.0,16
202206242050,202206250050,4,118,772,634,Brandenburg,Spree-Neiße,59.2,40.3,0,0,0.2,3,4,3,3.7,8
202206251350,202206251450,1,18,719,633,Brandenburg,Elbe-Elster,32.9,26.4,6,3,4.9,9,9,6,8.3,13
202206251550,202206251750,2,14,631,731,Brandenburg,Potsdam-Mittelmark,37.7,29.1,4,4,4.0,4,8,7,7.9,8
202206280050,202206280350,3,32,778,627,Brandenburg,Spree-Neiße,44.2,36.2,15,8,13.6,18,22,12,20.3,27
202206280050,202206280350,3,19,763,690,Brandenburg,Oder-Spree,36.9,32.8,14,10,13.3,18,25,18,24.6,33
202206272350,202206280350,4,61,767,665,Brandenburg,Spree-Neiße,40.2,33.7,26,16,21.8,26,40,25,34.9,42
202206280050,202206280450,4,21,764,681,Brandenburg,Oder-Spree,38.5,35.8,20,19,21.6,25,36,34,39.2,46
202207010850,202207011150,3,10,656,717,Brandenburg,Potsdam,33.6,30.5,3,3,3.1,4,7,7,7.6,8
202207251350,202207251450,1,10,593,801,Brandenburg,Prignitz,24.1,22.9,1,1,1.0,1,6,6,6.1,7
202207301550,202207301650,1,14,675,621,Brandenburg,Elbe-Elster,30.4,26.1,1,1,1.6,3,3,3,3.7,5
202207301550,202207301650,1,10,633,677,Brandenburg,Potsdam-Mittelmark,27.9,24.6,3,3,3.2,4,9,9,9.4,10
202208151450,202208151550,1,10,731,629,Brandenburg,Oberspreewald-Lausitz,33.5,25.4,2,1,2.2,3,4,3,4.2,6
202208151450,202208151550,1,23,736,637,Brandenburg,Oberspreewald-Lausitz,61.0,33.9,1,1,1.0,2,3,2,3.0,4
202208151450,202208151550,1,25,723,655,Brandenburg,Oberspreewald-Lausitz,36.6,29.4,3,2,3.8,6,5,3,6.3,9
202208151450,202208151550,1,14,640,705,Brandenburg,Potsdam-Mittelmark,46.0,28.1,1,0,0.8,1,3,3,3.0,3
202208151550,202208151650,1,15,679,714,Brandenburg,Teltow-Fläming,26.5,22.6,1,0,0.4,2,2,1,2.1,3
202208151450,202208151650,2,88,696,654,Brandenburg,Teltow-Fläming,63.4,37.7,2,1,1.4,3,3,2,3.5,5
202208151450,202208151650,2,20,701,694,Brandenburg,Dahme-Spreewald,46.4,35.8,0,0,0.3,2,1,1,2.1,5
202208151550,202208151750,2,17,694,700,Brandenburg,Teltow-Fläming,33.8,28.8,2,1,2.1,3,5,3,4.8,7
202208151550,202208151750,2,70,670,745,Brandenburg,Oberhavel,40.7,33.3,0,0,0.0,0,2,1,1.6,3
202208151550,202208151750,2,12,580,785,Brandenburg,Prignitz,33.5,28.6,2,2,2.1,3,8,7,8.8,10
202208151450,202208151750,3,17,680,684,Brandenburg,Teltow-Fläming,46.4,32.9,0,0,0.4,1,3,3,3.2,4
202208151750,202208151850,1,14,638,778,Brandenburg,Ostprignitz-Ruppin,27.8,25.7,0,0,0.5,1,4,2,3.7,5
202208151650,202208151850,2,124,657,767,Brandenburg,Oberhavel,67.4,38.6,1,0,0.7,2,2,1,2.5,4
202208151650,202208151850,2,15,563,787,Brandenburg,Prignitz,32.4,28.4,1,0,0.7,1,4,3,3.7,4
202208151650,202208151950,3,73,572,808,Brandenburg,Prignitz,40.5,33.7,1,0,1.0,1,5,3,4.3,6
202208181350,202208181450,1,20,727,808,Brandenburg,Uckermark,42.3,30.9,7,1,5.5,11,11,2,8.7,16
202208181350,202208181550,2,47,692,759,Brandenburg,Barnim,56.9,33.5,8,0,5.7,13,12,2,9.4,19
202208181450,202208181650,2,12,714,734,Brandenburg,Märkisch-Oderland,32.7,28.5,0,0,0.1,1,2,1,1.7,2
202208190150,202208190350,2,9,671,810,Brandenburg,Uckermark,25.5,24.4,4,3,3.7,5,7,6,6.9,9
202208190150,202208190350,2,50,705,812,Brandenburg,Uckermark,47.0,31.6,8,4,6.7,9,12,7,10.9,14
202208182350,202208190350,4,129,648,676,Brandenburg,Potsdam-Mittelmark,45.1,34.5,0,0,0.6,4,3,2,3.7,10
202208182250,202208190450,6,22,617,745,Brandenburg,Havelland,43.5,41.2,1,1,1.0,2,4,4,4.2,5
202208190050,202208190650,6,629,704,849,Brandenburg,Uckermark,116.9,55.8,9,3,10.7,24,14,7,17.0,36
202208200350,202208200450,1,77,742,676,Brandenburg,Dahme-Spreewald,48.2,32.8,2,1,4.5,19,3,2,6.0,22
202208200350,202208201550,12,89,754,634,Brandenburg,Spree-Neiße,83.3,51.5,5,2,4.7,11,10,5,9.3,19
202208201550,202208201650,1,10,654,767,Brandenburg,Oberhavel,33.9,27.3,39,32,37.1,41,59,45,54.5,63
202208260750,202208260950,2,62,613,805,Brandenburg,Ostprignitz-Ruppin,50.4,34.6,3,1,2.9,4,9,4,9.0,11
202208260650,202208261050,4,138,616,767,Brandenburg,Ostprignitz-Ruppin,79.7,45.2,3,1,2.7,4,8,3,7.4,11
202208261050,202208261150,1,9,633,685,Brandenburg,Potsdam-Mittelmark,32.2,26.3,6,5,5.8,6,14,13,14.0,15
202208261050,202208261150,1,15,620,696,Brandenburg,Potsdam-Mittelmark,36.8,28.2,6,4,5.0,6,15,12,13.7,16
202208261050,202208261150,1,12,622,702,Brandenburg,Potsdam-Mittelmark,32.0,27.2,4,4,4.0,4,10,10,10.5,11
202208261150,202208261250,1,26,670,650,Brandenburg,Elbe-Elster,47.6,33.4,2,1,1.9,2,6,4,5.3,7
202208261150,202208261250,1,24,611,675,Brandenburg,Potsdam-Mittelmark,47.9,32.4,6,5,6.4,8,17,15,17.1,21
202208261150,202208261250,1,13,606,701,Brandenburg,Potsdam-Mittelmark,33.8,28.6,6,5,5.5,6,15,13,14.2,16
202208261050,202208261250,2,67,694,718,Brandenburg,Dahme-Spreewald,64.5,38.2,3,1,2.3,4,7,4,6.0,10
202208261250,202208261350,1,18,722,658,Brandenburg,Oberspreewald-Lausitz,34.8,28.5,5,2,4.2,6,13,5,11.7,17
